,company_name,name_of_revenue_stream,paid_to,payment_category,units,per_company_original,per_company_adjust,per_company_final,per_government_original,per_government_adjust,per_government_final,final_difference,comment
105,Kyaing International Gems (*),Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
106,Kyaing International Gems (*),Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,5493450.0,67968200.0,73461650.0,0.0,73461650.0,73461650.0,0.0,
107,Kyaing International Gems (*),Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,73461650.0,-73461650.0,0.0,0.0,
108,Kyaing International Gems (*),Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,3836880006.7000003,0.0,3836880006.7000003,3872030356.7000003,0.0,3872030356.7000003,-35150350.0,Tax not reported by the extractive company
109,Kyaing International Gems (*),Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,1200665653.78,0.0,1200665653.78,1200665653.78,0.0,1200665653.78,0.0,
110,Kyaing International Gems (*),"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,514570801.24,0.0,514570801.24,514570801.24,0.0,514570801.24,0.0,
111,Kyaing International Gems (*),Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
112,Kyaing International Gems (*),"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,154370969.84,154370969.84,154370969.84,0.0,154370969.84,0.0,
113,Kyaing International Gems (*),"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,2605946823.06,0.0,2605946823.06,2610227535.06,0.0,2610227535.06,-4280712.0,Not material difference < 5 Million Kyats
114,Kyaing International Gems (*),Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
115,Kyaing International Gems (*),Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
116,Kyaing International Gems (*),"Other significant payments (> 50,000 USD)","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,310956697.34000003,-156584374.84,154372322.50000003,120094418.14,0.0,120094418.14,34277904.36000003,Tax not reported by the Govt Body
117,Kyaing International Gems (*),Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,2503145.0,0.0,2503145.0,-2503145.0,Not material difference < 5 Million Kyats
118,Kyaing International Gems (*),Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
119,Kyaing International Gems (*),Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
120,Kyaing International Gems (*),Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
121,Kyaing International Gems (*),"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
122,Kyaing International Gems (*),Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,MMK,0.0,156584374.84,156584374.84,161961936.26000002,0.0,161961936.26000002,-5377561.420000017,Tax not reported by the extractive company
123,Kyaing International Gems (*),Contribution to the State/region social development fund,States/Regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
124,Kyaing International Gems (*),Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
125,Kyaing International Gems (*),Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
126,Linn Lett Win Yadanar Gems (*),Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,MMK,0.0,0.0,0.0,1600.0,0.0,1600.0,-1600.0,Tax not reported by the extractive company
127,Linn Lett Win Yadanar Gems (*),Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,1030707080.0,-112791600.0,917915480.0,0.0,907416320.0,907416320.0,10499160.0,Tax not reported by the Govt Body
128,Linn Lett Win Yadanar Gems (*),Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,877201280.0,-877201280.0,0.0,0.0,
129,Linn Lett Win Yadanar Gems (*),Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,3634319780.92,79950407.0,3714270187.92,3717404922.92,0.0,3717404922.92,-3134735.0,Not material difference < 5 Million Kyats
130,Linn Lett Win Yadanar Gems (*),Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,1037710703.58,0.0,1037710703.58,1037710703.58,0.0,1037710703.58,0.0,
131,Linn Lett Win Yadanar Gems (*),"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,444732965.44,0.0,444732965.44,444732965.44,0.0,444732965.44,0.0,
132,Linn Lett Win Yadanar Gems (*),Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,338170000.0,338170000.0,338170000.0,0.0,338170000.0,0.0,
133,Linn Lett Win Yadanar Gems (*),"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,133419619.10000001,0.0,133419619.10000001,133419619.10000001,0.0,133419619.10000001,0.0,
134,Linn Lett Win Yadanar Gems (*),"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,2574969746.28,28694601.0,2603664347.28,2601503815.28,0.0,2601503815.28,2160532.0,Not material difference < 5 Million Kyats
135,Linn Lett Win Yadanar Gems (*),Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
136,Linn Lett Win Yadanar Gems (*),Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
137,Linn Lett Win Yadanar Gems (*),"Other significant payments (> 50,000 USD)","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,174860651.58,0.0,174860651.58,-174860651.58,Tax not reported by the extractive company
138,Linn Lett Win Yadanar Gems (*),Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,105519212.0,73744766.0,179263978.0,1038989018.0,-859695040.0,179293978.0,-30000.0,Not material difference < 5 Million Kyats
139,Linn Lett Win Yadanar Gems (*),Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,380466954.0,-90248247.0,290218707.0,2688387708.5,-2686826425.5,1561283.0,288657424.0,Tax not reported by the Govt Body
140,Linn Lett Win Yadanar Gems (*),Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,66805858.0,0.0,66805858.0,47681933.0,18655201.0,66337134.0,468724.0,Not material difference < 5 Million Kyats
141,Linn Lett Win Yadanar Gems (*),Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
142,Linn Lett Win Yadanar Gems (*),"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
143,Linn Lett Win Yadanar Gems (*),Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,MMK,156847081.54000002,3440322.0,160287403.54000002,164995236.20000002,0.0,164995236.20000002,-4707832.659999996,Not material difference < 5 Million Kyats
144,Linn Lett Win Yadanar Gems (*),Contribution to the State/region social development fund,States/Regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
145,Linn Lett Win Yadanar Gems (*),Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
146,Linn Lett Win Yadanar Gems (*),Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
147,Richest Gems Co;Ltd. (*),Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
148,Richest Gems Co;Ltd. (*),Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,86026700.0,0.0,86026700.0,0.0,86026700.0,86026700.0,0.0,
149,Richest Gems Co;Ltd. (*),Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,86026700.0,-86026700.0,0.0,0.0,
150,Richest Gems Co;Ltd. (*),Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,3417888510.92,0.0,3417888510.92,3425574502.92,0.0,3425574502.92,-7685992.0,Tax not reported by the extractive company
151,Richest Gems Co;Ltd. (*),Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,1235475545.64,0.0,1235475545.64,1071891069.1200001,0.0,1071891069.1200001,163584476.51999998,Tax not reported by the Govt Body
152,Richest Gems Co;Ltd. (*),"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,608116651.0,-148734377.76000002,459382273.24,459382273.24,0.0,459382273.24,0.0,
153,Richest Gems Co;Ltd. (*),Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,60160000.0,0.0,60160000.0,60160000.0,0.0,60160000.0,0.0,
154,Richest Gems Co;Ltd. (*),"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,137827938.04000002,0.0,137827938.04000002,137814411.44,0.0,137814411.44,13526.600000023842,Not material difference < 5 Million Kyats
155,Richest Gems Co;Ltd. (*),"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,2429538326.54,2429538326.54,2464310128.54,0.0,2464310128.54,-34771802.0,Tax not reported by the extractive company
156,Richest Gems Co;Ltd. (*),Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
157,Richest Gems Co;Ltd. (*),Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
158,Richest Gems Co;Ltd. (*),"Other significant payments (> 50,000 USD)","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,160747409.08,0.0,160747409.08,-160747409.08,Tax not reported by the extractive company
159,Richest Gems Co;Ltd. (*),Corporate Income Tax (CIT),"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,68764600.0,0.0,68764600.0,-68764600.0,Tax not reported by the extractive company
160,Richest Gems Co;Ltd. (*),Commercial Tax,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,2604940982.54,-2604940982.54,0.0,0.0,
161,Richest Gems Co;Ltd. (*),Custom Duties,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,71223104.0,0.0,71223104.0,-71223104.0,Tax not reported by the extractive company
162,Richest Gems Co;Ltd. (*),Royalties on Sales,"Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,1071891069.1200001,-1071891069.1200001,0.0,0.0,
163,Richest Gems Co;Ltd. (*),"Other significant payments (> 50,000 USD) IRD","Ministry of Planing and Finance
IRD
Customs department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
164,Richest Gems Co;Ltd. (*),Emporium Fees / Sale Fees,Central Committee (MONREC),payments in cash,MMK,0.0,148734377.76000002,148734377.76000002,153424774.42000002,0.0,153424774.42000002,-4690396.659999996,Not material difference < 5 Million Kyats
165,Richest Gems Co;Ltd. (*),Contribution to the State/region social development fund,States/Regions,payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
166,Richest Gems Co;Ltd. (*),Mandatory Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
167,Richest Gems Co;Ltd. (*),Voluntary Corporate Social Responsibility,Social  Payments ,b- unilateral company disclosures,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
168,Myat Yamon Gems Co;Ltd. (*),Production Split (Government and SOEs share),"Ministry of Natural Resources and Environmental Conservation (MONREC)
Department of Mines
MGE",payments in kind,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
169,Myat Yamon Gems Co;Ltd. (*),Royalties on production - 20% collected by/paid to  MGE,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,50703040.0,0.0,50703040.0,0.0,114550760.0,114550760.0,-63847720.0,Tax not reported by the extractive company
170,Myat Yamon Gems Co;Ltd. (*),Royalties on production- 20% collected by/paid to  DOM,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,114550760.0,-114550760.0,0.0,0.0,
171,Myat Yamon Gems Co;Ltd. (*),Sale Split - 40%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,3474277476.82,0.0,3474277476.82,3345571227.92,0.0,3345571227.92,128706248.9000001,Tax not reported by the Govt Body
172,Myat Yamon Gems Co;Ltd. (*),Royalties on Sales- 7%,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,1034038231.6800001,0.0,1034038231.6800001,1034038231.6800001,0.0,1034038231.6800001,0.0,
173,Myat Yamon Gems Co;Ltd. (*),"Service  Fees - 3%, 1%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,443159821.86,0.0,443159821.86,443159821.86,0.0,443159821.86,0.0,
174,Myat Yamon Gems Co;Ltd. (*),Permit fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,7200000.0,0.0,7200000.0,7200000.0,0.0,7200000.0,0.0,
175,Myat Yamon Gems Co;Ltd. (*),"Incentive fees 1%, 2%","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,138674703.20000002,0.0,138674703.20000002,132947540.76,0.0,132947540.76,5727162.4400000125,Tax not reported by the Govt Body
176,Myat Yamon Gems Co;Ltd. (*),"Commercial Tax - 15%, 5% collected by (paid to) MGE","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,2399005097.2400002,0.0,2399005097.2400002,2399005097.2400002,0.0,2399005097.2400002,0.0,
177,Myat Yamon Gems Co;Ltd. (*),Land rental fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
178,Myat Yamon Gems Co;Ltd. (*),Environmental / Plantation fees,"Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
179,Myat Yamon Gems Co;Ltd. (*),"Other significant payments (> 50,000 USD)","Ministry of Natural Resources and Environmental Conservation (MONREC)
Myanmar Gems Enterprise (MGE)
Dept of Mines (DOM)
Forest Department",payments in cash,MMK,0.0,0.0,0.0,224798436.34,0.0,224798436.34,-224798436.34,Tax not reported by the extractive company
